id,name,artist,duration_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genres
51oY1LQDglBFja1LJnqZqT,Grace,Florence + The Machine,288773,True,54,0.335,0.251,1,-9.337,1,0.0366,0.761,7.99e-05,0.231,0.156,74.545,4,"baroque pop,pop,uk alternative pop"
64fzn2ewOdSH57wrxTPGov,Sky Full Of Song,Florence + The Machine,226160,False,60,0.533,0.32,8,-8.819,1,0.0316,0.731,1.65e-05,0.154,0.291,98.036,4,"baroque pop,pop,uk alternative pop"
6Ju28M6P8Y8sLjBgWjyUUD,Hunger,Florence + The Machine,214666,False,66,0.729,0.675,2,-5.62,0,0.0415,0.53,0.0,0.0985,0.332,116.016,4,"baroque pop,pop,uk alternative pop"
04sO2Rg7eeIY9VZ3eZgCLN,Cosmic Love,Florence + The Machine,255906,False,0,0.519,0.829,9,-5.435,0,0.0393,0.152,0.000548,0.125,0.113,140.061,4,"baroque pop,pop,uk alternative pop"
69sJBJdGogAYV74hmB0ORK,Tiny Dancer,Florence + The Machine,361188,False,55,0.532,0.537,0,-6.889,1,0.0291,0.277,8.5e-06,0.191,0.154,139.997,4,"baroque pop,pop,uk alternative pop"
10H6mvk1cPPTzs3IHsHSHi,What The Water Gave Me,Florence + The Machine,333400,False,55,0.483,0.572,0,-6.41,0,0.0316,0.00681,0.000416,0.112,0.187,124.112,4,"baroque pop,pop,uk alternative pop"
4eH8TpawYJMjcDvC0LDHYv,You've Got The Love,Florence + The Machine,168666,False,0,0.571,0.698,6,-4.747,1,0.0342,0.00593,0.0,0.0992,0.423,109.867,4,"baroque pop,pop,uk alternative pop"
3dEFa9KjOLEZl980ctEEv1,Ship To Wreck,Florence + The Machine,234526,False,61,0.564,0.923,9,-3.843,0,0.0325,0.00147,0.0,0.277,0.587,141.991,4,"baroque pop,pop,uk alternative pop"
7aliOjqVEBd3ZZ8NMkuifd,Shake It Out,Florence + The Machine,277637,False,0,0.52,0.791,10,-4.247,1,0.0378,0.0104,0.0,0.106,0.19,107.487,4,"baroque pop,pop,uk alternative pop"
5vGEdM7LvbgMypJkILhQ4p,Dog Days Are Over,Florence + The Machine,252818,False,0,0.494,0.831,7,-5.151,1,0.0996,0.0363,0.00345,0.119,0.271,150.248,4,"baroque pop,pop,uk alternative pop"
4oW5aCSirJUGWZfxPeHsNY,Kitchen,This Will Destroy You,390327,False,33,0.189,0.195,1,-19.454,1,0.0335,0.929,0.807,0.0798,0.0389,126.862,4,"american post-rock,compositional ambient,drone metal,instrumental post-rock,post-rock"
3cIG78oBauowzEbkBwWADN,They Move on Tracks of Never-Ending Light,This Will Destroy You,416333,False,51,0.645,0.188,6,-19.37,1,0.0377,0.546,0.836,0.0952,0.0748,119.999,4,"american post-rock,compositional ambient,drone metal,instrumental post-rock,post-rock"
1e5XqFTNIrlgpXGjwPSykv,Red Right Hand,The Bad Seeds,285544,False,43,0.723,0.376,4,-13.622,1,0.0466,0.073,0.303,0.181,0.446,115.67,4,
5pU9azu0VQIUk2nTUVxwxY,Cumbia del Olvido,Nicola Cruz,216015,False,0,0.71,0.312,1,-11.451,0,0.0857,0.938,0.909,0.109,0.25,169.955,4,"ecuadorian indie,ethnotronica,latintronica,organic electronic"
5YqpHuXpFjDVZ7tY1ClFll,Heartbeats,José González,161680,False,66,0.589,0.177,3,-14.891,1,0.0325,0.977,0.714,0.0958,0.311,88.409,4,"gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter"
5tag2auodYnO3vBlFgGt42,Step Out,José González,241573,False,0,0.433,0.576,8,-10.311,1,0.0455,0.0128,0.409,0.147,0.159,144.908,4,"gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter"
5gf6t8j49qayhwrnd05uLI,Crosses,José González,161840,False,0,0.666,0.37,11,-9.945,0,0.0295,0.895,0.0235,0.102,0.318,134.631,4,"gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter"
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,163253,False,80,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4,"indie rock,modern alternative rock,modern rock,rock"
3DPFmwFtV5ElQaTniLOdgk,Hunnybee,Unknown Mortal Orchestra,268333,False,73,0.956,0.373,6,-7.963,1,0.0773,0.569,0.394,0.314,0.568,119.994,4,"chillwave,indie pop,indie rock,indie soul,kiwi rock,neo-psychedelic,new rave,portland hip hop,psychedelic pop"
3MrOsc7HrqgTvHKjXqI6CH,Canción del Pirata,Dark Moor,349387,False,0,0.446,0.9,10,-2.57,0,0.0989,0.000152,0.00632,0.0672,0.16,163.903,4,"melodic metal,neo classical metal,power metal,spanish metal,symphonic metal,symphonic power metal"
3BxrbsxGfIy46qazZLXHKz,Hombres De Maiz,Alux Nahual,456000,False,26,0.615,0.51,7,-13.245,1,0.0782,0.0264,6.09e-06,0.0929,0.404,146.583,4,"rock chapin,rock en espanol"
7IVlICd1rrridGuRWK7oEi,Maldito El Día,Golpes,250907,False,0,0.417,0.735,0,-8.854,1,0.0368,0.256,8.55e-06,0.132,0.427,140.939,4,rock chapin
5iVPb508Vw0kwA3Jqcf0Dj,Dots and Dashes (Enough Already),Silversun Pickups,308280,False,43,0.572,0.785,3,-5.113,0,0.0307,0.00175,7.01e-05,0.188,0.27,133.974,4,"alternative metal,alternative rock,dance-punk,indie pop,indie rock,la indie,modern alternative rock,modern rock,rock"
5hkQuzw1hDwhE7MopWLCSu,United,Serenity,333533,False,0,0.405,0.929,2,-3.521,1,0.0618,4.7e-05,0.000256,0.283,0.164,75.008,4,"austrian metal,gothic symphonic metal,melodic metal,neo classical metal,power metal,symphonic metal,symphonic power metal"
57HwKH3pHLeelTkckr94qf,Horny Hippies,The Dodos,179095,False,47,0.449,0.541,11,-10.299,0,0.0417,0.0873,0.0,0.17,0.276,125.156,4,"bay area indie,freak folk,indie pop,indie rock,stomp and holler"
0dFYiZ3IfVErEUq3JfNKLt,I Could Give You All That You Don't Want,The Twilight Sad,257446,False,0,0.499,0.833,8,-6.055,0,0.0413,0.251,0.922,0.136,0.422,129.992,4,"melancholia,nu gaze,scottish indie,scottish rock,shoegaze"
6V1WRJawtTQuAy9L2OgRzO,Northern Boy - The Abbey Road Sessions,The Academic,240663,False,0,0.602,0.514,7,-5.64,1,0.0272,0.231,0.0,0.0943,0.194,123.928,4,"irish indie,modern alternative rock,modern rock"
5B892it94GTN2sM3hFLD6M,Bear Claws,The Academic,214711,False,0,0.557,0.865,2,-1.925,1,0.0354,0.0164,0.0,0.11,0.645,96.994,4,"irish indie,modern alternative rock,modern rock"
5UDLKwnWf824mozRavgsgg,Mixtape 2003,The Academic,204250,False,0,0.288,0.933,9,-4.12,1,0.0898,1.32e-05,0.333,0.356,0.345,167.109,4,"irish indie,modern alternative rock,modern rock"
7dES51jQZhXiD0XNHfkY2S,Different,The Academic,182745,False,0,0.416,0.815,2,-5.184,1,0.0482,3.26e-05,0.104,0.166,0.697,155.86,4,"irish indie,modern alternative rock,modern rock"
5YExs1OO0ol2fIaRm7WmLN,No Hay Mal Que Dure,Zoé,292120,False,57,0.46,0.747,0,-7.544,1,0.0289,0.27,0.875,0.126,0.535,161.495,4,"latin alternative,latin rock,mexican rock,morelos indie,rock en espanol"
7HHmyYrLYIAgMED054oJsv,Temor Y Temblor,Zoé,328986,False,47,0.541,0.825,2,-5.226,1,0.0291,0.022,0.369,0.123,0.146,111.0,4,"latin alternative,latin rock,mexican rock,morelos indie,rock en espanol"
5WsHtvVnbfY17VNF93rQ7w,Poli,Zoé,200607,False,60,0.542,0.702,7,-8.605,1,0.0533,0.659,0.0281,0.313,0.343,91.354,4,"latin alternative,latin rock,mexican rock,morelos indie,rock en espanol"
3lA87gnTdcPDkH3toSDMAm,Andrómeda,Zoé,224320,False,57,0.583,0.602,2,-9.581,1,0.0325,0.641,5.06e-05,0.128,0.171,93.008,4,"latin alternative,latin rock,mexican rock,morelos indie,rock en espanol"
2VhJ4nrPorAbySEgO4V0BS,Soñé - Live,Zoé,226626,False,71,0.627,0.476,2,-7.231,1,0.0249,0.132,0.0147,0.716,0.5,83.0,4,"latin alternative,latin rock,mexican rock,morelos indie,rock en espanol"
7b3k8I1fncAzbk9PHnLkbX,Luna - Live,Zoé,280400,False,69,0.223,0.459,9,-9.327,0,0.0317,0.123,0.00142,0.741,0.151,180.06,3,"latin alternative,latin rock,mexican rock,morelos indie,rock en espanol"
1p4rYrxjVkj6v2eMzRhLfA,Arrullo De Estrellas,Zoé,252693,False,69,0.459,0.764,5,-7.001,1,0.0359,0.326,0.22,0.0743,0.384,81.503,4,"latin alternative,latin rock,mexican rock,morelos indie,rock en espanol"
2DWzn0kVcV9iKkiiee4rRE,Labios Rotos,Zoé,243094,False,0,0.578,0.769,11,-7.127,1,0.0312,0.0704,0.00522,0.703,0.258,109.065,4,"latin alternative,latin rock,mexican rock,morelos indie,rock en espanol"
1etiUDkISHELzQGMY79ryt,Quarter Past Midnight,Bastille,201799,False,61,0.504,0.821,8,-3.356,1,0.0598,0.275,0.0,0.0418,0.458,155.131,4,"metropopolis,modern rock,pop,pop rock,tropical house"
3xndQ7BtoI82r3ZI68EgZO,Glory - Single Version,Bastille,218758,False,0,0.584,0.705,6,-4.359,1,0.0593,0.608,0.0,0.0847,0.538,123.942,4,"metropopolis,modern rock,pop,pop rock,tropical house"
4snjMJm9rwwDixFd5v1xp4,Fake It,Bastille,244135,False,0,0.596,0.731,0,-4.691,0,0.0467,0.191,2.32e-06,0.197,0.217,145.0,4,"metropopolis,modern rock,pop,pop rock,tropical house"
7n9bPHZvl5UvmLPhNjUH1C,Good Grief,Bastille,206499,False,0,0.73,0.775,1,-4.821,1,0.0782,0.17,0.0,0.29,0.92,120.053,4,"metropopolis,modern rock,pop,pop rock,tropical house"
76LfrEEYsjRIXOMhZVCijI,Flaws,Bastille,218800,False,0,0.555,0.644,8,-6.97,1,0.0367,0.42,0.0,0.0751,0.417,144.202,4,"metropopolis,modern rock,pop,pop rock,tropical house"
4yFEz5j53bnYoavrMqJY6i,Of The Night,Bastille,214205,False,0,0.673,0.827,5,-7.18,0,0.0416,0.0193,0.000227,0.0885,0.346,124.999,4,"metropopolis,modern rock,pop,pop rock,tropical house"
3gbBpTdY8lnQwqxNCcf795,Pompeii,Bastille,214147,False,74,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435,4,"metropopolis,modern rock,pop,pop rock,tropical house"
4BVFVaa1fDo20Ud1q5Gd2N,Everybody Wants To Be Famous,Superorganism,184986,False,54,0.665,0.842,6,-4.06,0,0.255,0.0235,0.0,0.0763,0.629,86.993,4,art pop
26xgsmehYgIfX0vnKVN8GD,The Prawn Song,Superorganism,195946,False,42,0.482,0.791,1,-6.202,1,0.327,0.00458,2.43e-05,0.175,0.578,148.022,4,art pop
3ah2BSQRitsUvAvvTeKtBE,Night Time,Superorganism,254041,False,45,0.584,0.905,0,-5.286,1,0.0842,0.042,0.000655,0.0936,0.529,125.014,4,art pop
4rCKRVJZKVysScn2piDuOT,Something For Your M.I.N.D.,Superorganism,165391,False,64,0.698,0.542,2,-4.317,1,0.131,0.132,0.00117,0.199,0.664,140.096,4,art pop
2CTOa3CEBts3p1NyTVLTXU,What He Wrote,Laura Marling,247123,False,60,0.458,0.0987,9,-16.021,0,0.0376,0.948,0.00954,0.109,0.349,139.987,3,"art pop,british folk,british singer-songwriter,chamber pop,indie folk,singer-songwriter,stomp and holler"
3LHg768dEKqJKht2uPTlVR,Ghosts,Laura Marling,179960,False,58,0.463,0.368,9,-11.546,1,0.048,0.376,0.0,0.149,0.75,141.974,4,"art pop,british folk,british singer-songwriter,chamber pop,indie folk,singer-songwriter,stomp and holler"
2DaO96LOh5a7CpIKYhIK1b,Little Love Caster,Laura Marling,352249,False,29,0.285,0.0634,7,-23.313,0,0.0384,0.869,0.00853,0.0998,0.164,46.261,4,"art pop,british folk,british singer-songwriter,chamber pop,indie folk,singer-songwriter,stomp and holler"
705BqXBxFkAHajmW9QWXPg,Telekinetic Forest Guard,"Overhead, The Albatross",375898,False,15,0.356,0.695,2,-8.919,1,0.035,0.0471,0.764,0.191,0.0662,113.318,4,cinematic post-rock
1kGTMoTlnYNX6SqR9JSGTA,Indie Rose,"Overhead, The Albatross",471815,False,21,0.264,0.443,1,-10.459,1,0.0339,0.0512,0.947,0.124,0.0354,100.069,4,cinematic post-rock
3dUMuxNadGxCE3qXuhCwqa,Dance Apocalyptic,Janelle Monáe,205200,False,47,0.578,0.777,0,-7.572,1,0.243,0.261,0.00318,0.223,0.65,205.749,4,"afrofuturism,alternative r&b,atl hip hop,dance pop,electropop,escape room,neo soul,pop,r&b,urban contemporary"
1VvyRNSVBKuvENwpyiVlBU,Elephant Gun,Beirut,345266,False,0,0.269,0.628,8,-8.71,1,0.0411,0.856,0.0792,0.0687,0.482,180.036,3,"albuquerque indie,baroque pop,chamber pop,freak folk,indie pop,indie rock,stomp and holler"
1zLGiryX1WWVQfAxxN1xn3,The Magic Position,Patrick Wolf,232320,False,0,0.515,0.487,11,-8.147,1,0.0293,0.589,0.136,0.13,0.47,145.106,4,"downtempo,folktronica,indietronica"
3UWrtmLMGXt0CEApeS0wOo,Cardboard Hilltop,Tangled Hair,309707,False,0,0.603,0.654,10,-6.652,0,0.0303,0.601,0.0593,0.137,0.0744,146.011,4,math pop
5rKor0rlCbaA7j755zhnhb,"So Sad, So Sad",Varsity,232566,False,50,0.397,0.518,4,-7.156,1,0.0327,0.0748,0.00634,0.133,0.262,113.737,4,"chicago indie,indie rock"
45Jsoalje54DqoYbPTzjm9,Fluorescent Light,Stars,228426,False,0,0.557,0.717,0,-4.942,1,0.0302,0.206,0.000188,0.0985,0.558,131.97,4,"canadian indie,indie pop,indie rock,shimmer pop,stomp and holler"
5zYFk0vBkVLwVhfVMSjSck,Feeling Ok,Best Coast,196160,False,0,0.438,0.913,9,-3.438,1,0.0558,0.000142,0.00393,0.145,0.21,118.963,4,"indie pop,indie rock,indie surf,la indie,metropopolis,nu gaze"
1xuA8vy1KA1cfP5UQ7NYSS,Killer + The Sound,Phoebe Bridgers,475186,False,58,0.397,0.0998,0,-15.431,1,0.0371,0.982,0.00476,0.1,0.105,127.362,4,
7G8hUONVhvJnkD3Ak8mNF1,Soma,The Strokes,153933,False,53,0.501,0.715,0,-7.382,1,0.0301,0.0774,0.00603,0.0653,0.502,148.971,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
4KC2Z9dL4jL61Ys35N6srg,Barely Legal,The Strokes,234733,True,56,0.427,0.886,0,-6.304,1,0.037,0.004,0.0532,0.0909,0.857,157.609,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
4pXyK9GW7fuT645U0DLYYF,"Alone, Together",The Strokes,188800,False,52,0.511,0.855,7,-5.752,1,0.0307,0.00782,0.89,0.0694,0.962,142.985,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
7xuu4ByQkm8qhnwJQk994r,New York City Cops,The Strokes,210746,False,53,0.522,0.853,0,-7.66,1,0.0362,0.071,2.82e-05,0.343,0.455,107.943,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
37cb7mzkQKksGm0noGDXeh,Trying Your Luck,The Strokes,202960,False,52,0.502,0.691,9,-9.453,0,0.0311,0.00911,0.0149,0.133,0.629,143.926,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,The Strokes,235546,False,69,0.35,0.775,11,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
5jZM2ut63rT6MGCW3omsaK,Juicebox,The Strokes,194573,False,0,0.462,0.981,2,-2.371,0,0.127,0.00164,0.00903,0.0855,0.547,154.996,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
46Y1VsEbWAQ7dIZe1gpnve,You Only Live Once,The Strokes,189226,False,0,0.63,0.907,11,-2.42,1,0.0326,0.0243,0.599,0.116,0.968,120.529,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
6eqa4oJDebyDfD5FJGlQjB,Reptilia,The Strokes,214853,False,0,0.487,0.657,9,-5.11,1,0.0338,0.000605,0.657,0.102,0.774,158.028,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
56NkIxSZZiMpFP5ZNSxtnT,Someday,The Strokes,183573,False,68,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
2LMloFiV7DHpBhITOaBSam,Hard To Explain,The Strokes,224426,False,60,0.406,0.682,7,-6.281,1,0.0584,0.000413,0.849,0.0999,0.623,82.495,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
7kzKAuUzOITUauHAhoMoxA,Last Nite,The Strokes,193506,False,74,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
1EsgUWQsxGBwnu3NATDjiU,The Modern Age,The Strokes,208306,False,57,0.53,0.89,2,-6.042,1,0.0328,0.0124,0.759,0.143,0.868,145.958,4,"alternative rock,garage rock,indie rock,modern rock,permanent wave,rock"
4TX9ZeGeNol9GYTUqUAUSe,Outside,TENDER,250493,False,45,0.577,0.52,3,-8.237,0,0.0376,0.172,0.00167,0.098,0.432,74.952,4,"electropop,uk alternative pop,vapor soul"
0a0Kjuo2Zmtbt2qjIziJi2,The Manic,Amarante,230000,False,40,0.561,0.44,3,-13.141,0,0.0277,0.382,0.253,0.163,0.386,149.929,4,
7weuYg0z1hZkbN71cAC9fh,The Sea Is A Good Place To Think Of The Future,Los Campesinos!,266893,False,42,0.279,0.676,4,-5.283,1,0.043,0.0575,0.0167,0.0996,0.22,120.126,4,"anti-folk,dance-punk,indie pop,indie rock,welsh indie,welsh rock"
3B6BdRTXEwlcKw2YAXNqqW,Broken Heartbeats Sound Like Breakbeats,Los Campesinos!,213346,False,0,0.136,0.928,0,-2.828,1,0.0856,0.0226,4.19e-06,0.375,0.355,180.631,4,"anti-folk,dance-punk,indie pop,indie rock,welsh indie,welsh rock"
1V3CNQFWULMmyl1GoaCCBV,Renato Dall'Ara (2008),Los Campesinos!,168933,False,0,0.478,0.934,6,-4.723,0,0.158,0.183,0.0,0.0672,0.341,153.305,4,"anti-folk,dance-punk,indie pop,indie rock,welsh indie,welsh rock"
43WsfTOF1LO3skztcs2DEa,Straight In At 101,Los Campesinos!,232733,False,0,0.218,0.942,7,-4.037,1,0.231,0.0416,0.0,0.6,0.492,177.523,4,"anti-folk,dance-punk,indie pop,indie rock,welsh indie,welsh rock"
2TyPPuYX0Cr12mXoFZ3BwN,"A Heat Rash In The Shape Of The Show Me State; Or, Letters From Me To Charlotte",Los Campesinos!,222266,False,0,0.295,0.838,5,-4.691,1,0.102,0.00723,0.0127,0.33,0.547,174.407,4,"anti-folk,dance-punk,indie pop,indie rock,welsh indie,welsh rock"
3CZhzif4uh6BvVR4toKLFF,"Avocado, Baby",Los Campesinos!,276306,False,0,0.509,0.854,7,-5.722,1,0.0678,0.00763,2.48e-05,0.101,0.34,122.27,4,"anti-folk,dance-punk,indie pop,indie rock,welsh indie,welsh rock"
5xNFbAiYGZsesA6pQmfjZa,You! Me! Dancing!,Los Campesinos!,405920,False,0,0.415,0.945,2,-3.913,1,0.0856,0.0304,0.000669,0.103,0.333,165.119,4,"anti-folk,dance-punk,indie pop,indie rock,welsh indie,welsh rock"
74gZGExFbH59V95tpWRSIy,Frenético Ritmo,Jenny And The Mexicats,174361,False,0,0.68,0.911,2,-5.134,0,0.101,0.45,1.96e-06,0.299,0.952,139.441,4,
6kSlw1C6nshk3Q7aQht3B4,Verde Más Allá,Jenny And The Mexicats,209300,False,0,0.723,0.621,4,-7.15,1,0.0516,0.0753,7.22e-06,0.0658,0.905,162.049,4,
5XbnDHUrUs9I5Aqh5qAfAL,Starting Something,Jenny And The Mexicats,206100,False,0,0.456,0.697,11,-8.082,1,0.0655,0.512,0.000805,0.123,0.372,163.868,4,
2vJM4WThmgki6va6dHDXgg,Take Tonight,The Family Crest,174193,False,40,0.533,0.773,7,-7.98,1,0.0416,0.0914,0.0354,0.108,0.891,89.066,4,"bay area indie,chamber pop,stomp and holler"
0XJAHvlbebe0iJzFbx7jTq,Make Me A Boat,The Family Crest,316426,False,23,0.28,0.613,2,-8.478,1,0.0497,0.145,0.017,0.127,0.108,165.195,3,"bay area indie,chamber pop,stomp and holler"
1JtgYRUnkqiOEEuQ5yTsd9,The Headwinds,The Family Crest,202816,False,23,0.445,0.624,8,-8.755,0,0.0445,0.0689,5.14e-06,0.207,0.241,101.982,4,"bay area indie,chamber pop,stomp and holler"
5SuRudOviff3UMJYqCiNlx,Howl,The Family Crest,246374,False,40,0.503,0.71,2,-6.875,1,0.0935,0.0311,4.74e-05,0.37,0.287,98.949,4,"bay area indie,chamber pop,stomp and holler"
6zrLkuNfC0b1XMak9Yk7Qp,She Knows My Name,The Family Crest,338090,False,26,0.398,0.656,6,-8.396,0,0.0485,0.141,0.0399,0.114,0.118,151.898,4,"bay area indie,chamber pop,stomp and holler"
0ZYLOTZiJwDx9NmwSBvxpE,The World,The Family Crest,286316,False,26,0.279,0.566,0,-7.613,1,0.0295,0.0148,0.00618,0.111,0.181,95.578,4,"bay area indie,chamber pop,stomp and holler"
7tv22srFlT75azycgnkV8M,Love Don't Go,The Family Crest,265032,False,34,0.219,0.636,5,-7.719,1,0.0509,0.294,0.175,0.198,0.41,83.338,4,"bay area indie,chamber pop,stomp and holler"
5vQqW74EkmxLyABwphendI,Beneath the Brine,The Family Crest,371861,False,41,0.412,0.662,4,-7.028,0,0.0386,0.0613,0.00244,0.0949,0.215,89.016,3,"bay area indie,chamber pop,stomp and holler"
5iTHZnTNiHXnkvOTBvDLJX,Cold Beer (Cry Tunes),Jesse Stewart,249679,False,47,0.443,0.858,0,-5.391,1,0.0448,0.396,0.0,0.27,0.787,150.298,4,
48VsT5UCEE458bRZZiZN5w,Alfonso Muskedunder,Todd Terje,204933,False,44,0.569,0.948,5,-7.536,1,0.0512,0.0328,0.925,0.0928,0.876,192.043,1,"alternative dance,balearic,electronica,filter house,new rave,norwegian space disco,nu disco"
312A8WfROSLvZbMDHBUPDp,Fit but You Know It,The Streets,253466,True,62,0.702,0.848,6,-1.714,1,0.3,0.22,0.0,0.0222,0.883,172.125,4,"birmingham hip hop,grime,modern rock,uk garage"
2SbYvsLaJw7aDL2JLi7MDw,Class Historian,BRONCHO,212240,False,37,0.571,0.975,6,-4.097,1,0.0515,0.23,0.8,0.397,0.966,158.175,4,"indie garage rock,indie rock,neo-psychedelic,norman ok indie,tulsa indie"
1wsRitfRRtWyEapl0q22o8,Guerrilla Radio,Rage Against The Machine,206200,True,71,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,4,"alternative metal,alternative rock,conscious hip hop,funk metal,nu metal,political hip hop,rap metal,rap rock,rock"
57dn9XA53DapI7hhLnYjnt,Butterflies,Natalie Evans,239954,False,0,0.483,0.247,10,-9.847,1,0.0296,0.884,3.64e-06,0.11,0.337,128.898,4,
4t6pPSUSIa8LJ7coTLTs5G,A cosa ci serve,Fast Animals and Slow Kids,264640,False,39,0.437,0.984,4,-5.153,1,0.0885,0.00533,1.56e-06,0.177,0.131,159.992,4,"italian alternative,italian indie pop"
0wRUOCaf0yx2f7Mn8f5RQ6,I´m Shipping Up To Boston,Children Of Bodom,170253,False,0,0.334,0.973,0,-3.454,1,0.09,2.48e-05,0.482,0.127,0.228,99.393,3,"finnish death metal,finnish melodeath,finnish metal,melodic death metal,metal,power metal"
6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,M83,243960,False,77,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,4,"french shoegaze,french synthpop,indietronica,metropopolis,neo-synthpop"
1zC7e7i2c1OTHj6NbYqTyw,Claudia Lewis,M83,271720,False,41,0.44,0.93,0,-4.333,1,0.0727,0.00181,0.00737,0.395,0.358,107.288,4,"french shoegaze,french synthpop,indietronica,metropopolis,neo-synthpop"
5pRtmhjSOf8wPvMaFxtY9a,Un nouveau soleil,M83,402346,False,0,0.074,0.312,2,-10.459,1,0.0444,0.834,0.43,0.0885,0.0327,78.551,4,"french shoegaze,french synthpop,indietronica,metropopolis,neo-synthpop"
5M5hTewBw7jq920s0ehei5,Starcrossed Losers,The Fratellis,271568,False,0,0.45,0.876,5,-5.322,0,0.0611,0.00403,1.29e-06,0.359,0.632,151.979,4,"garage rock,indie rock,modern alternative rock,modern rock,rock,scottish rock"
4Z7F1xsIdSY1gGi8QvBhH4,Henrietta,The Fratellis,211266,False,0,0.611,0.95,6,-3.138,0,0.0793,0.018,0.0,0.234,0.852,122.452,4,"garage rock,indie rock,modern alternative rock,modern rock,rock,scottish rock"
6L7UOURUwqONYDeYUCSgtz,Creepin Up The Backstairs - Composite Edit (do not put on a/w),The Fratellis,185386,False,20,0.601,0.907,11,-8.43,0,0.187,0.000229,3.17e-06,0.219,0.281,122.368,4,"garage rock,indie rock,modern alternative rock,modern rock,rock,scottish rock"
52fnLN02thRhTnbzVZzdqq,Chelsea Dagger,The Fratellis,203760,False,57,0.51,0.818,7,-3.205,1,0.157,0.0439,0.0,0.0801,0.574,154.561,4,"garage rock,indie rock,modern alternative rock,modern rock,rock,scottish rock"
6QCHIMfyUq0XZnkBwDNwWD,Mistress Mabel,The Fratellis,265493,False,19,0.285,0.951,11,-2.418,1,0.0893,0.00266,2.09e-06,0.16,0.509,175.919,4,"garage rock,indie rock,modern alternative rock,modern rock,rock,scottish rock"
6nVLkd4tqYPrKaVyJekJTP,Flathead,The Fratellis,198200,False,0,0.593,0.958,0,-4.387,1,0.178,0.0121,0.0,0.312,0.275,105.143,4,"garage rock,indie rock,modern alternative rock,modern rock,rock,scottish rock"
70IcbTtV7gov3ivus8phXD,Whistle For The Choir,The Fratellis,215813,False,16,0.595,0.704,4,-4.538,1,0.0311,0.0512,0.0,0.0837,0.727,131.592,4,"garage rock,indie rock,modern alternative rock,modern rock,rock,scottish rock"
4eLSCSELtKxZwXnFbNLXT5,On Top Of The World,Imagine Dragons,189840,False,0,0.507,0.923,0,-5.581,1,0.173,0.0818,4.63e-06,0.0951,0.768,99.252,4,"modern rock,rock"
6s6vvfV76uuLPJSzlj5ttq,Julieta,Fernando Delgadillo,208946,False,23,0.55,0.424,2,-10.086,1,0.0737,0.835,0.0,0.124,0.761,91.236,4,"cantautor,latin alternative,latin rock,mexican rock,nueva cancion,rock en espanol,trova,trova mexicana"
7nbk1yCY0p3w5pBLt1eoMt,No Me Pidas Ser Tu Amigo,Fernando Delgadillo,278360,False,4,0.637,0.221,4,-17.074,1,0.0347,0.887,8.79e-05,0.118,0.422,138.907,3,"cantautor,latin alternative,latin rock,mexican rock,nueva cancion,rock en espanol,trova,trova mexicana"
5B1KYVaGIsI7v7LZYbXWI8,Save This Heart,Molly Tuttle,181880,False,41,0.518,0.466,7,-13.394,1,0.0322,0.168,0.0114,0.105,0.423,123.654,4,"new americana,progressive bluegrass"
7xxXl5NtORJn8IETuxKY6A,Lost (Season One),Camp Cope,232143,False,20,0.302,0.859,9,-3.066,1,0.0453,0.00963,0.043,0.105,0.684,155.676,4,"aussie emo,australian indie,bubblegrunge,diy emo,indie punk,indie rock,melbourne indie"
