,id,name,artist,duration_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genres,cluster
491,0F6mtyHqy8HKpfbv7r9u40,Cycle Boats - Live in Berlin,múm,329266,FALSE,19,0.67,0.679,0,-17.153,1,0.0572,0.366,0.716,0.102,0.269,93.992,4,"compositional ambient,folktronica,icelandic electronic,icelandic indie,icelandic pop,indietronica,post-rock",2
492,2XWAPRiW50qgKBU1T7MfN7,We'll Live and Die in These Towns,The Enemy,235039,FALSE,48,0.469,0.678,4,-6.197,1,0.0358,0.234,0,0.343,0.287,150.169,4,"british indie rock,britpop,coventry indie,modern rock,new rave",4
493,5a4ZTEMp6wULHTEzJclKxt,Julep,Punch Brothers,326493,FALSE,48,0.675,0.219,11,-13.546,0,0.0311,0.897,0.103,0.0979,0.313,105.921,4,"banjo,bluegrass,indie folk,mandolin,new americana,progressive bluegrass,stomp and holler",5
494,228FORFk03R2yjycF2VsLi,Loud Like Love,Placebo,291403,FALSE,50,0.394,0.948,8,-4.677,1,0.0595,0.000286,7.84E-06,0.0867,0.357,153.019,4,"alternative rock,britpop,modern rock,permanent wave,rock",4
495,3xMQOd1C3TXsjQ3pmzOmkC,Weight of Love,The Black Keys,410186,FALSE,61,0.282,0.547,2,-8.621,1,0.0322,0.03,0.888,0.104,0.133,151.468,4,"alternative rock,blues rock,garage rock,modern alternative rock,modern blues rock,modern rock,punk blues,rock",2
496,3smAYCIyUKT0uiw4HMpIJl,Tighten Up,The Black Keys,211040,FALSE,0,0.459,0.708,6,-6.167,0,0.0681,0.00142,4.44E-06,0.485,0.583,108.952,4,"alternative rock,blues rock,garage rock,modern alternative rock,modern blues rock,modern rock,punk blues,rock",6
497,3dOAXUx7I1qnzWzxdnsyB8,Lonely Boy,The Black Keys,193653,FALSE,58,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,4,"alternative rock,blues rock,garage rock,modern alternative rock,modern blues rock,modern rock,punk blues,rock",4
498,3U3J5v3rkx89WnFEQvAJD5,FIGURES,Jessie Reyez,240906,TRUE,66,0.6,0.139,7,-8.975,1,0.0464,0.811,9.50E-06,0.0918,0.256,171.041,3,"canadian contemporary r&b,canadian pop,dance pop,pop",5
499,11h7LP0ekbxIhGfApLgkSQ,Estranged,The Ting Tings,311266,FALSE,33,0.548,0.506,10,-8.251,1,0.0286,0.0675,0.0244,0.105,0.271,163.967,4,"alternative dance,dance pop,dance-punk,electropop,new rave",4
500,6VnJWCFixS5q9YxNQtzKH5,Fruit Machine,The Ting Tings,172640,FALSE,23,0.666,0.712,2,-5.17,1,0.132,0.00463,0.0035,0.0703,0.721,168.028,4,"alternative dance,dance pop,dance-punk,electropop,new rave",3
501,2NLHOsJcGQK7MiE88QnmHZ,We Walk,The Ting Tings,244653,FALSE,32,0.803,0.824,3,-4.446,0,0.0359,0.265,0.00202,0.0778,0.753,116.988,4,"alternative dance,dance pop,dance-punk,electropop,new rave",1
502,37QOvoAg1EC0PgWnfMrRmi,Shut Up and Let Me Go,The Ting Tings,171226,FALSE,52,0.852,0.927,7,-4.497,1,0.0581,0.0109,0.00268,0.054,0.887,107.993,4,"alternative dance,dance pop,dance-punk,electropop,new rave",1
503,1i1OuCNhNf7JwrlWlFZFu1,That's Not My Name,The Ting Tings,310573,FALSE,55,0.755,0.901,9,-3.152,1,0.0893,0.0451,0.0373,0.363,0.959,145.042,4,"alternative dance,dance pop,dance-punk,electropop,new rave",1
504,6lMPQ6y52HaXkFwRSF9Kwc,Great DJ,The Ting Tings,202813,FALSE,45,0.787,0.899,9,-2.014,0,0.034,0.104,0.00181,0.126,0.48,125.009,4,"alternative dance,dance pop,dance-punk,electropop,new rave",1
505,27LyQFdQbui4TnRs05cZ8C,Such Great Heights - Remastered,The Postal Service,266506,FALSE,22,0.641,0.808,5,-7.268,1,0.0512,0.0487,0.191,0.065,0.172,174.981,4,"indie pop,indie rock,indietronica,modern rock,seattle indie",4
506,53hXLQsByJC4B3UCNcmh0E,We Will Become Silhouettes,The Postal Service,300546,FALSE,0,0.588,0.569,2,-8.044,1,0.0326,0.0302,0.0639,0.172,0.143,154.989,4,"indie pop,indie rock,indietronica,modern rock,seattle indie",6
507,09aDV0TC2RfWFU5IwZfIdG,(If You're Wondering If I Want You To) I Want You To,Weezer,208773,FALSE,49,0.695,0.873,11,-5.722,0,0.0392,0.00163,0.000198,0.154,0.799,110.021,4,"alternative rock,modern power pop,modern rock,permanent wave,pop rock,rock",1
508,520Bi0jqR3KCuK131O4GCl,Perfect Situation,Weezer,254333,FALSE,0,0.466,0.78,6,-4.055,1,0.0304,0.0331,0.000276,0.249,0.399,93.828,4,"alternative rock,modern power pop,modern rock,permanent wave,pop rock,rock",6
509,3Pnhzf3Knhdsavx0VM2ZmG,Island In The Sun,Weezer,200306,FALSE,0,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,4,"alternative rock,modern power pop,modern rock,permanent wave,pop rock,rock",1
510,3XZ24XeIOnHNhLidnDaQsk,Swim,Dizzy,216660,FALSE,27,0.636,0.514,11,-8.297,1,0.0391,0.796,0.00235,0.104,0.233,146,4,"electropop,indie electropop,modern alternative pop,ontario indie",5
511,2Iq6HhIquO7JKr0KfTNLzU,My Type,Saint Motel,204811,FALSE,68,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82E-05,0.0748,0.567,118.001,4,"indie pop,indie poptimism,indie rock,la indie,modern alternative rock,modern rock,rock",1
512,6RKGBcDtgzXx21zUjpeu6F,Cold Cold Man,Saint Motel,230773,FALSE,66,0.613,0.661,9,-4.984,1,0.0263,0.00652,0,0.0976,0.509,110.978,4,"indie pop,indie poptimism,indie rock,la indie,modern alternative rock,modern rock,rock",1
513,5RqJrJRVZ0wdiI4yFuv3u6,All Those Friendly People,Funeral Suits,278986,FALSE,44,0.371,0.869,2,-4.873,1,0.071,0.00997,0,0.166,0.472,120.647,4,shimmer pop,4
514,30tFvoSqfFQey4GIy03vXP,Colour Fade,Funeral Suits,227906,FALSE,30,0.577,0.805,6,-6.25,0,0.0747,0.416,0.000154,0.31,0.0997,124.958,4,shimmer pop,6
515,1uZy8GpfsZJmuZ6Tbjj9qT,Call It Off,Tegan and Sara,300106,FALSE,0,0.321,0.507,3,-8.872,1,0.0344,0.408,0.541,0.115,0.0392,90.049,4,"canadian indie,indie pop,indie poptimism,lilith,metropopolis,permanent wave,pop rock",2
516,1rTMTobUIpsgQdpTFFgLok,Stop Desire,Tegan and Sara,197746,FALSE,41,0.556,0.793,2,-5.576,1,0.0419,0.00129,0.000151,0.0874,0.677,158.974,4,"canadian indie,indie pop,indie poptimism,lilith,metropopolis,permanent wave,pop rock",4
517,6NbLlTH71bOgfTtFVY9HRm,Violet,Hippo Campus,245662,FALSE,47,0.253,0.845,4,-3.382,1,0.0659,0.00826,4.99E-05,0.0532,0.442,167.352,4,"indie pop,indie poptimism,indie rock,minneapolis indie,modern alternative rock,modern rock",4
518,0oEweHsuQagFuqXct9UvBm,What You Know,Two Door Cinema Club,191426,FALSE,62,0.549,0.755,6,-3.991,0,0.0403,0.000741,6.06E-06,0.0786,0.818,139.034,4,"alternative dance,indie rock,indietronica,irish rock,modern alternative rock,modern rock,northern irish indie,rock",1
519,0tQmp2AjidZ1Fqr1orscTe,Gameshow,Two Door Cinema Club,232586,FALSE,34,0.555,0.716,9,-5.802,1,0.0474,0.00164,0.0348,0.296,0.235,131.985,4,"alternative dance,indie rock,indietronica,irish rock,modern alternative rock,modern rock,northern irish indie,rock",6
520,5Suw7qIGbJrU15ndnpLUep,Dark Days,STRFKR,222906,FALSE,18,0.726,0.684,9,-5.299,0,0.0375,0.000328,0.000764,0.153,0.72,119.981,4,"alternative dance,chillwave,indie pop,indie rock,indietronica,modern rock",1
521,3YnmnMAHNTsOyDvkPbMBvk,You,BLOXX,201572,FALSE,0,0.461,0.914,9,-5.223,1,0.0789,0.0148,0.000363,0.0988,0.446,164.085,4,"english indie rock,modern alternative rock,modern rock",4
522,3bGidOZsEEuLHC9noPK3AW,Bad Habit,The Kooks,221413,FALSE,0,0.733,0.886,0,-4.194,0,0.0396,0.0536,1.76E-05,0.136,0.858,123.068,4,"brighton indie,modern rock,rock",1
523,2jZgzSxNSg1hTCq0ewWHGJ,Junk Of The Heart (Happy),The Kooks,187253,FALSE,64,0.604,0.894,2,-5,1,0.037,0.0212,0,0.0299,0.901,145.017,4,"brighton indie,modern rock,rock",1
524,2xxMXbsjhqPzTYAclUOQlI,Forgive & Forget,The Kooks,237248,FALSE,46,0.682,0.913,8,-2.494,0,0.137,0.098,3.02E-06,0.101,0.693,110.944,4,"brighton indie,modern rock,rock",1
525,5FYRDy9dLVi2uTa8httrVk,Comeback Kid,Kasabian,260173,TRUE,49,0.486,0.926,9,-3.864,0,0.0932,0.00301,0,0.0473,0.551,139.985,4,"alternative rock,britpop,garage rock,indie rock,leicester indie,modern rock,rock",4
526,0VhDlpezWuAgOnfOCx2fRv,Spirits,The Strumbellas,203653,FALSE,0,0.552,0.724,0,-3.698,1,0.0271,0.169,0,0.11,0.774,80.516,4,"canadian indie,folk-pop,pop rock,stomp and holler",1
527,2vQQfWTanvD99OeHLAoyhW,From The Ritz To The Rubble,Arctic Monkeys,193426,FALSE,64,0.216,0.882,11,-5.176,0,0.0439,0.00147,0,0.308,0.656,189.286,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",4
528,3gYr4NDoTEOUsHzxfttYPK,Perhaps Vampires Is A Bit Strong But…,Arctic Monkeys,268626,FALSE,0,0.371,0.914,11,-4.917,0,0.081,0.000293,8.75E-05,0.0852,0.394,134.982,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",4
529,37AyXivrY5G4v2QJFQlWn6,A Certain Romance,Arctic Monkeys,331200,FALSE,0,0.455,0.881,11,-5.587,1,0.0401,0.000566,6.06E-05,0.11,0.201,137.949,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",6
530,7iqTu4OPL3KYs4FMdtLZsy,Mardy Bum,Arctic Monkeys,175440,FALSE,0,0.634,0.599,2,-5.447,1,0.0365,0.0288,0,0.197,0.312,112.215,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",6
531,3YiUcL1SQzCweJj8XfxOur,Still Take You Home,Arctic Monkeys,173666,FALSE,0,0.599,0.946,8,-4.192,1,0.0378,0.000669,0,0.0973,0.653,108.934,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",1
532,3pBnRFCyLUm3ErAfZMagQi,You Probably Couldn't See For The Lights But You Were Staring Straight At Me,Arctic Monkeys,130813,FALSE,0,0.58,0.972,11,-4.274,0,0.0589,0.00384,0,0.296,0.926,105.492,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",1
533,6Iz0GanKO6r5JSL7FX7ChL,Dancing Shoes,Arctic Monkeys,141133,FALSE,0,0.522,0.889,1,-4.137,1,0.0461,0.00328,0,0.345,0.852,144.499,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",1
534,5vefQfYc9Oxn8VHfgUCi1q,Fake Tales Of San Francisco,Arctic Monkeys,177946,FALSE,0,0.454,0.778,9,-4.225,1,0.0449,0.00998,0,0.0427,0.704,127.158,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",1
535,0S7zL7ae0KpOSPKeFQpHo8,I Bet You Look Good On The Dancefloor,Arctic Monkeys,173680,FALSE,0,0.535,0.948,6,-4.19,0,0.0356,0.00225,0,0.376,0.778,103.183,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",1
536,5ZeZ6rdBnbrfmvPgNN42wv,The View From The Afternoon,Arctic Monkeys,222946,FALSE,0,0.387,0.922,9,-5.192,0,0.0674,0.00487,0,0.187,0.417,146.478,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",4
537,6XhK6dMUBUHplp3n8WvgVf,Leave Before The Lights Come On,Arctic Monkeys,233946,FALSE,0,0.365,0.887,0,-4.579,1,0.0417,0.00272,2.18E-05,0.0923,0.916,150.718,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",4
538,3ViMAvyCcmbRauKuoP2GJm,Old Yellow Bricks,Arctic Monkeys,193226,FALSE,0,0.66,0.837,0,-4.315,1,0.0682,0.000147,6.62E-06,0.0788,0.757,135.158,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",1
539,3B6pI1ArZEQiHyE0swCA8E,"If You Were There, Beware",Arctic Monkeys,276200,FALSE,0,0.328,0.805,4,-6.74,0,0.0383,0.000938,0.048,0.104,0.264,135.546,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",4
540,2bZ7OXzULD6d6qr137kR83,Do Me a Favour,Arctic Monkeys,209253,FALSE,0,0.469,0.738,11,-6.638,0,0.0619,0.00013,0.0577,0.078,0.624,180.15,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",4
541,1wZkiMuNfMzdbtid5RGpX0,Only Ones Who Know,Arctic Monkeys,184760,FALSE,0,0.29,0.399,7,-10.696,0,0.0338,0.902,0.0019,0.105,0.0965,128.37,5,"garage rock,modern rock,permanent wave,rock,sheffield indie",5
542,4fCpHhES8IExESfkZmRQQ3,The View From The Afternoon,Arctic Monkeys,218133,FALSE,0,0.375,0.94,9,-4.134,0,0.0694,0.00529,0,0.255,0.387,146.473,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",4
543,5npqVYHjQeHFTE9iZBio6Q,When The Sun Goes Down,Arctic Monkeys,200013,FALSE,0,0.35,0.874,11,-4.755,0,0.186,0.0363,0,0.108,0.416,169.512,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",3
544,6PGIc2lXvDkRxuJnv3Mzi1,Balaclava,Arctic Monkeys,171226,FALSE,0,0.414,0.811,11,-4.4,0,0.0919,0.00133,0.000129,0.333,0.762,137.617,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",4
545,2HYaqJitHc9qiG68vc0JIm,Fluorescent Adolescent,Arctic Monkeys,179533,FALSE,0,0.651,0.823,1,-5.148,0,0.0282,0.00193,5.77E-05,0.172,0.817,112.148,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",1
546,7jM1MQD1KTuqiSOknT1p0O,Teddy Picker,Arctic Monkeys,165146,FALSE,0,0.632,0.979,9,-3.277,1,0.0965,0.00036,0.000151,0.0971,0.814,150.23,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",1
547,0o3v9K11uvV9YQHfiuerB6,Brianstorm,Arctic Monkeys,172253,FALSE,0,0.428,0.982,1,-4.11,1,0.223,8.22E-05,0.00191,0.158,0.478,165.098,4,"garage rock,modern rock,permanent wave,rock,sheffield indie",3
548,5jFMzYXf0IIApEJBCAoaaL,This Modern Love,Bloc Party,265613,FALSE,0,0.45,0.941,0,-5.335,1,0.0367,0.00221,0.00804,0.126,0.243,159.987,4,"alternative dance,alternative rock,dance-punk,indie rock,modern rock,new rave,rock",4
549,172u95XX2JxIfBZi1v0vKN,Banquet,Bloc Party,201360,FALSE,2,0.576,0.935,10,-4.911,0,0.051,0.00013,0.017,0.0828,0.875,150.227,4,"alternative dance,alternative rock,dance-punk,indie rock,modern rock,new rave,rock",1
550,3M2LLIKDLRpLRUwgFZnGLg,Like Eating Glass,Bloc Party,261986,FALSE,0,0.398,0.981,6,-4.855,0,0.165,0.000409,0.000281,0.129,0.226,160.225,4,"alternative dance,alternative rock,dance-punk,indie rock,modern rock,new rave,rock",3
551,22AHJvVaodJrwkJFpMITU6,So Here We Are,Bloc Party,232893,FALSE,0,0.279,0.832,9,-4.819,1,0.0476,0.00394,0.83,0.119,0.151,155.441,4,"alternative dance,alternative rock,dance-punk,indie rock,modern rock,new rave,rock",2
552,4lGXtbkMmSk5CyF7AozLMA,Truth,Bloc Party,240373,FALSE,0,0.461,0.907,7,-5.615,1,0.0327,0.000135,0.254,0.505,0.688,148.037,4,"alternative dance,alternative rock,dance-punk,indie rock,modern rock,new rave,rock",4
553,6W2pKczERVXUa2v8oGlDTG,The Love Within,Bloc Party,277699,FALSE,0,0.651,0.464,2,-9.367,1,0.0318,0.00318,0.00921,0.123,0.204,130.006,4,"alternative dance,alternative rock,dance-punk,indie rock,modern rock,new rave,rock",6
554,4urLu52aJVoztkEJH0hSKw,Two More Years - Single Version,Bloc Party,267533,FALSE,29,0.591,0.899,10,-4.609,1,0.0478,0.000262,0.00695,0.0827,0.809,155.043,4,"alternative dance,alternative rock,dance-punk,indie rock,modern rock,new rave,rock",1
555,12NjSwoyYGPDYSSCMK4qbs,Out of the Black,Royal Blood,240572,FALSE,0,0.52,0.981,2,-2.75,1,0.0906,0.000867,0.00177,0.197,0.633,158.937,4,"brighton indie,garage rock,modern alternative rock,modern blues rock,modern hard rock,modern rock,rock",4
556,7nXSOQW63Xul455PSCjx0p,Mr 10pm Bedtime - Acoustic,GIRLI,186231,FALSE,13,0.825,0.376,0,-7.85,1,0.0536,0.584,0,0.308,0.79,100.123,4,"escape room,hyperpop,indie poptimism",1
557,7h9Bx7Y0NuP71mMI4FLqlA,Thinning,Snail Mail,199405,FALSE,0,0.453,0.848,4,-10.348,1,0.0362,0.358,0.774,0.147,0.793,132.2,4,"art pop,baltimore indie,bubblegrunge,indie pop,indie rock",2
558,3twm1m2HtONUDBkUE4iPju,Heat Wave,Snail Mail,308346,FALSE,3,0.504,0.682,9,-5.702,1,0.0332,2.00E-04,0.00205,0.147,0.207,123.848,4,"art pop,baltimore indie,bubblegrunge,indie pop,indie rock",6
559,6Muhl8sEPbYbx0phuo2hQb,Drop,Estrons,202734,FALSE,0,0.335,0.89,11,-3.091,0,0.0675,2.95E-05,0.633,0.143,0.392,184.892,4,"modern alternative rock,welsh indie",4
560,5zb2Ik2cUEULmmI5D9Cufz,Make a Man,Estrons,185152,TRUE,0,0.294,0.871,11,-4.959,0,0.0445,0.000415,0.101,0.127,0.329,89.551,4,"modern alternative rock,welsh indie",6
561,3M5V2txJf5OYItrus0MFJG,Lilac,Estrons,157985,FALSE,11,0.312,0.853,11,-3.736,1,0.0472,9.15E-06,0.418,0.115,0.433,171.859,4,"modern alternative rock,welsh indie",4
562,0bRGvfEZ3OJJpwPHxsJywV,Glasgow Kisses,Estrons,185533,FALSE,0,0.485,0.786,7,-3.313,1,0.0472,0.000766,0.0318,0.0686,0.322,75.481,4,"modern alternative rock,welsh indie",6
563,3kN1wRpRQU9o8AIYw8KMOk,Strobe Lights,Estrons,155442,FALSE,0,0.535,0.888,2,-2.863,1,0.0661,0.000401,0.0144,0.0434,0.718,93.493,4,"modern alternative rock,welsh indie",1
564,3QzbEvmnuZIONNv82PylZb,Our Own House,MisterWives,232186,FALSE,57,0.559,0.76,8,-4.682,1,0.0575,0.00228,0.000481,0.052,0.433,125.773,4,"electropop,indie pop,indie poptimism,modern rock,nyc pop,pop,pop rock,stomp and holler",6
565,4YVvVC90ZWgx72OaPrs4s4,Velo,Friendly Fires,541429,FALSE,23,0.661,0.848,0,-9.982,1,0.0421,0.0683,0.779,0.106,0.721,140.006,4,"alternative dance,dance-punk,electronica,indietronica,new rave",2
566,4MuoE4t1lp2Nkg7b2218Dr,100 Years,Florence + The Machine,298360,TRUE,49,0.661,0.762,0,-6.753,1,0.0635,0.151,6.87E-06,0.0814,0.399,100.021,4,"baroque pop,pop,uk alternative pop",1
567,6nmr64Mo4RD3R1pLshvmoG,Patricia,Florence + The Machine,217413,FALSE,50,0.507,0.652,9,-5.872,0,0.0469,0.528,0.000501,0.108,0.191,118.003,4,"baroque pop,pop,uk alternative pop",5
568,3MZ7TxuXNnwYXm2KZGap5g,South London Forever,Florence + The Machine,262680,TRUE,54,0.676,0.577,9,-7.82,0,0.0274,0.613,0.0013,0.195,0.49,107,4,"baroque pop,pop,uk alternative pop",5
569,51oY1LQDglBFja1LJnqZqT,Grace,Florence + The Machine,288773,TRUE,51,0.335,0.251,1,-9.337,1,0.0366,0.761,7.99E-05,0.231,0.156,74.545,4,"baroque pop,pop,uk alternative pop",5
570,64fzn2ewOdSH57wrxTPGov,Sky Full Of Song,Florence + The Machine,226160,FALSE,57,0.533,0.32,8,-8.819,1,0.0316,0.731,1.65E-05,0.154,0.291,98.036,4,"baroque pop,pop,uk alternative pop",5
571,6Ju28M6P8Y8sLjBgWjyUUD,Hunger,Florence + The Machine,214666,FALSE,63,0.729,0.675,2,-5.62,0,0.0415,0.53,0,0.0985,0.332,116.016,4,"baroque pop,pop,uk alternative pop",1
572,04sO2Rg7eeIY9VZ3eZgCLN,Cosmic Love,Florence + The Machine,255906,FALSE,0,0.519,0.829,9,-5.435,0,0.0393,0.152,0.000548,0.125,0.113,140.061,4,"baroque pop,pop,uk alternative pop",6
573,69sJBJdGogAYV74hmB0ORK,Tiny Dancer,Florence + The Machine,361188,FALSE,53,0.532,0.537,0,-6.889,1,0.0291,0.277,8.50E-06,0.191,0.154,139.997,4,"baroque pop,pop,uk alternative pop",6
574,10H6mvk1cPPTzs3IHsHSHi,What The Water Gave Me,Florence + The Machine,333400,FALSE,53,0.483,0.572,0,-6.41,0,0.0316,0.00681,0.000416,0.112,0.187,124.112,4,"baroque pop,pop,uk alternative pop",6
575,4eH8TpawYJMjcDvC0LDHYv,You've Got The Love,Florence + The Machine,168666,FALSE,0,0.571,0.698,6,-4.747,1,0.0342,0.00593,0,0.0992,0.423,109.867,4,"baroque pop,pop,uk alternative pop",6
576,3dEFa9KjOLEZl980ctEEv1,Ship To Wreck,Florence + The Machine,234526,FALSE,58,0.564,0.923,9,-3.843,0,0.0325,0.00147,0,0.277,0.587,141.991,4,"baroque pop,pop,uk alternative pop",1
577,7aliOjqVEBd3ZZ8NMkuifd,Shake It Out,Florence + The Machine,277637,FALSE,0,0.52,0.791,10,-4.247,1,0.0378,0.0104,0,0.106,0.19,107.487,4,"baroque pop,pop,uk alternative pop",6
578,5vGEdM7LvbgMypJkILhQ4p,Dog Days Are Over,Florence + The Machine,252818,FALSE,0,0.494,0.831,7,-5.151,1,0.0996,0.0363,0.00345,0.119,0.271,150.248,4,"baroque pop,pop,uk alternative pop",4
579,5YqpHuXpFjDVZ7tY1ClFll,Heartbeats,José González,161680,FALSE,63,0.589,0.177,3,-14.891,1,0.0325,0.977,0.714,0.0958,0.311,88.409,4,"gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter",5
580,5tag2auodYnO3vBlFgGt42,Step Out,José González,241573,FALSE,0,0.433,0.576,8,-10.311,1,0.0455,0.0128,0.409,0.147,0.159,144.908,4,"gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter",2
581,5gf6t8j49qayhwrnd05uLI,Crosses,José González,161840,FALSE,0,0.666,0.37,11,-9.945,0,0.0295,0.895,0.0235,0.102,0.318,134.631,4,"gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter",5
582,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,163253,FALSE,77,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4,"indie rock,modern alternative rock,modern rock,rock",1
583,3DPFmwFtV5ElQaTniLOdgk,Hunnybee,Unknown Mortal Orchestra,268333,FALSE,68,0.956,0.373,6,-7.963,1,0.0773,0.569,0.394,0.314,0.568,119.994,4,"chillwave,indie rock,indie soul,kiwi rock,neo-psychedelic,new rave,portland hip hop,psychedelic pop",1
584,5iVPb508Vw0kwA3Jqcf0Dj,Dots and Dashes (Enough Already),Silversun Pickups,308280,FALSE,40,0.572,0.785,3,-5.113,0,0.0307,0.00175,7.01E-05,0.188,0.27,133.974,4,"alternative rock,dance-punk,indie pop,indie rock,la indie,modern alternative rock,modern rock,rock",6
585,57HwKH3pHLeelTkckr94qf,Horny Hippies,The Dodos,179095,FALSE,43,0.449,0.541,11,-10.299,0,0.0417,0.0873,0,0.17,0.276,125.156,4,"bay area indie,freak folk,indie pop,indie rock,stomp and holler",6
586,6V1WRJawtTQuAy9L2OgRzO,Northern Boy - The Abbey Road Sessions,The Academic,240663,FALSE,0,0.602,0.514,7,-5.64,1,0.0272,0.231,0,0.0943,0.194,123.928,4,"irish indie,modern alternative rock,modern rock",6
587,5B892it94GTN2sM3hFLD6M,Bear Claws,The Academic,214711,FALSE,0,0.557,0.865,2,-1.925,1,0.0354,0.0164,0,0.11,0.645,96.994,4,"irish indie,modern alternative rock,modern rock",1
588,5UDLKwnWf824mozRavgsgg,Mixtape 2003,The Academic,204250,FALSE,0,0.288,0.933,9,-4.12,1,0.0898,1.32E-05,0.333,0.356,0.345,167.109,4,"irish indie,modern alternative rock,modern rock",4
589,7dES51jQZhXiD0XNHfkY2S,Different,The Academic,182745,FALSE,0,0.416,0.815,2,-5.184,1,0.0482,3.26E-05,0.104,0.166,0.697,155.86,4,"irish indie,modern alternative rock,modern rock",4
590,1etiUDkISHELzQGMY79ryt,Quarter Past Midnight,Bastille,201799,FALSE,58,0.504,0.821,8,-3.356,1,0.0598,0.275,0,0.0418,0.458,155.131,4,"metropopolis,modern rock,pop,pop rock,tropical house",4
591,3xndQ7BtoI82r3ZI68EgZO,Glory - Single Version,Bastille,218758,FALSE,0,0.584,0.705,6,-4.359,1,0.0593,0.608,0,0.0847,0.538,123.942,4,"metropopolis,modern rock,pop,pop rock,tropical house",1
592,4snjMJm9rwwDixFd5v1xp4,Fake It,Bastille,244135,FALSE,0,0.596,0.731,0,-4.691,0,0.0467,0.191,2.32E-06,0.197,0.217,145,4,"metropopolis,modern rock,pop,pop rock,tropical house",6
593,7n9bPHZvl5UvmLPhNjUH1C,Good Grief,Bastille,206499,FALSE,0,0.73,0.775,1,-4.821,1,0.0782,0.17,0,0.29,0.92,120.053,4,"metropopolis,modern rock,pop,pop rock,tropical house",1
594,76LfrEEYsjRIXOMhZVCijI,Flaws,Bastille,218800,FALSE,0,0.555,0.644,8,-6.97,1,0.0367,0.42,0,0.0751,0.417,144.202,4,"metropopolis,modern rock,pop,pop rock,tropical house",6
595,4yFEz5j53bnYoavrMqJY6i,Of The Night,Bastille,214205,FALSE,0,0.673,0.827,5,-7.18,0,0.0416,0.0193,0.000227,0.0885,0.346,124.999,4,"metropopolis,modern rock,pop,pop rock,tropical house",6
596,3gbBpTdY8lnQwqxNCcf795,Pompeii,Bastille,214147,FALSE,71,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,4,"metropopolis,modern rock,pop,pop rock,tropical house",1
597,2CTOa3CEBts3p1NyTVLTXU,What He Wrote,Laura Marling,247123,FALSE,57,0.458,0.0987,9,-16.021,0,0.0376,0.948,0.00954,0.109,0.349,139.987,3,"art pop,british folk,british singer-songwriter,chamber pop,indie folk,singer-songwriter,stomp and holler",5
598,3LHg768dEKqJKht2uPTlVR,Ghosts,Laura Marling,179960,FALSE,55,0.463,0.368,9,-11.546,1,0.048,0.376,0,0.149,0.75,141.974,4,"art pop,british folk,british singer-songwriter,chamber pop,indie folk,singer-songwriter,stomp and holler",1
599,2DaO96LOh5a7CpIKYhIK1b,Little Love Caster,Laura Marling,352249,FALSE,26,0.285,0.0634,7,-23.313,0,0.0384,0.869,0.00853,0.0998,0.164,46.261,4,"art pop,british folk,british singer-songwriter,chamber pop,indie folk,singer-songwriter,stomp and holler",5
600,3dUMuxNadGxCE3qXuhCwqa,Dance Apocalyptic,Janelle Monáe,205200,FALSE,44,0.578,0.777,0,-7.572,1,0.243,0.261,0.00318,0.223,0.65,205.749,4,"afrofuturism,alternative r&b,atl hip hop,dance pop,electropop,escape room,neo soul,pop,pop dance,r&b",3
